Name,Id,TotalNumRide,TotalNumGetOff,NumRideByCard,NumGetOffByCard,NumRideByCash,AveNumGetOff
서사체험학습장,43712,20,16,19,16,1,1
서성,43234,21,184,19,184,2,6
서성,43362,258,48,230,48,28,9
서운교,41114,693,5310,668,5310,25,193
서운교,41115,4888,345,4801,345,87,168
서운도서관,41099,1853,267,1845,267,8,68
서운도서관,41102,224,2123,220,2123,4,75
서운동,41356,8204,3256,7987,3256,217,369
서운동성당,41207,1364,2363,1212,2363,152,120
서운일반산업단지,41660,580,4,577,4,3,18
서운일반산업단지(맞은편),41661,126,4,125,4,1,4
서운일반산업단지입구,41646,527,3767,520,3767,7,138
서운일반산업단지입구(맞은편),41647,1429,1110,1416,1110,13,81
서운중고등학교,41109,250,923,232,923,18,37
서운중고등학교,41111,700,592,691,592,9,41
서울경금속,39039,340,3138,338,3138,2,112
서울방화초등학교,25028,49,25,40,25,9,2
서울역,11013,23057,14294,22923,14294,134,1204
서원아파트,37095,1637,1264,1593,1264,44,93
서인천가구단지,42017,813,3078,797,3078,16,125
서인천가구단지,42028,3806,3034,3716,3034,90,220
서인천가구단지,42800,614,111,603,111,11,23
서인천고등학교,42346,4512,5055,4437,5055,75,308
서인천농협,42275,1498,542,1468,542,30,65
서인천농협,42277,210,819,210,819,0,33
서인천세무서,89044,324,91,304,91,20,13
서인천세무서(중),89275,1755,2352,1737,2352,18,132
서인천세무서(중),89276,1047,1831,1043,1831,4,92
서인천자동차검사소,42640,1379,3274,1364,3274,15,150
서인천자동차검사소,42641,5614,1891,5558,1891,56,242
서창119안전센터,39900,10973,3014,10707,3014,266,451
서창119안전센터,39899,5178,10582,5100,10582,78,508
서창공영차고지,39871,9139,141,8799,141,340,299
서창공영차고지,39872,2495,6446,1999,6446,496,288
서창도서관,39893,1565,2024,1513,2024,52,115
서창도서관,39894,2123,1583,2107,1583,16,119
서창도서관입구,39956,156,1726,147,1726,9,60
서창도서관입구,39957,2821,953,2777,953,44,121
서창동화원,39619,162,935,160,935,2,35
서창동화원,39620,671,390,666,390,5,34
서창베라체아파트후문,39895,267,92,254,92,13,11
서창베라체아파트후문,39896,29,530,29,530,0,18
서창센트라스아파트후문,39916,6612,643,6595,643,17,234
서창센트라스아파트후문,39917,983,3824,973,3824,10,155
서창센트럴푸르지오,39811,4131,338,4081,338,50,144
서창센트럴푸르지오,39812,341,3404,326,3404,15,120
서창센트럴푸르지오,39903,15348,7772,15078,7772,270,745
서창센트럴푸르지오,39904,13646,14404,13398,14404,248,904
서창이편한세상1002동,39905,13010,8189,12733,8189,277,683
서창이편한세상1002동,39906,7833,13209,7693,13209,140,678
서창이편한세상정문,39854,591,14088,553,14088,38,473
서창이편한세상정문,39855,14544,629,14251,629,293,489
서창퍼스트뷰후문,39777,12003,3032,11760,3032,243,485
서창퍼스트뷰후문맞은편,39778,1746,10223,1726,10223,20,386
서창휴먼시아12단지,39897,2767,203,2715,203,52,95
서창휴먼시아12단지,39898,253,2254,238,2254,15,80
서초구청,22129,329,45,329,45,0,12
서초동삼성아파트,22140,11,126,11,126,0,4
서초아트자이아파트,31050,5127,13361,5122,13361,5,596
서초역1번출구,31007,11771,31513,11748,31513,23,1396
서초힐스아파트,22286,824,1700,822,1700,2,81
서한리구마을회관,90294,14,9,14,9,0,0
서한리구마을회관,90296,12,1,12,1,0,0
서한리마을회관,90295,22,13,22,13,0,1
서한리입구,90292,0,1,0,1,0,0
서한리입구,90298,5,2,5,2,0,0
서해5도특별경비단,35098,1330,67,1283,67,47,45
서해그랑블,39621,1174,330,1174,330,0,48
서해그랑블,40828,2448,397,2161,397,287,91
서해그랑블,42789,3627,9594,3458,9594,169,426
서해그랑블,42790,7692,2928,7399,2928,293,342
서해그랑블,42912,4777,731,4661,731,116,177
서해그랑블1단지아파트,38604,959,65,954,65,5,33
서해그랑블1단지아파트,38605,109,413,108,413,1,16
서해그랑블3단지아파트,38725,378,99,376,99,2,15
서해그랑블3단지아파트,38726,43,289,42,289,1,10
서해그랑블아파트후문,39973,2068,2298,2045,2298,23,140
서해그랑블아파트후문,39974,2648,3418,2605,3418,43,195
서해그랑블후문,40610,65,1076,62,1076,3,36
서해수산연구소,35007,126,5,122,5,4,4
서해수산연구소,35008,18,223,18,223,0,7
서해아파트,38164,3296,786,3233,786,63,131
서해아파트,38169,746,2297,722,2297,24,98
서해아파트,41181,1644,2372,1586,2372,58,129
서해아파트,41182,3144,1551,3079,1551,65,151
서해아파트,42354,3859,9499,3745,9499,114,430
서해아파트,42355,15544,4020,15121,4020,423,631
서홍의입구,43446,0,13,0,13,0,0
서홍의입구,43796,26,4,26,4,0,0
서화초등학교(도화e편한세상),37438,13302,7874,13053,7874,249,683
서화초등학교(도화e편한세상),37623,10866,9936,10644,9936,222,671
서흥초등학교,36071,8250,3467,8011,3467,239,377
서흥초등학교,36116,809,295,766,295,43,35
서흥초등학교,36117,288,2401,273,2401,15,86
석건연립,37051,1833,6721,1813,6721,20,275
석남고가교입구사거리,42655,22115,9451,21938,9451,177,1018
석남고가사거리,42145,20376,16677,19996,16677,380,1195
석남고가사거리,42151,23321,17105,22989,17105,332,1304
석남금호어울림아파트101동,42656,4049,8480,4009,8480,40,404
석남도서관,42182,997,2139,971,2139,26,101
석남동차고지,89156,1157,9,999,9,158,37
석남서초등학교,42108,4897,3001,4846,3001,51,254
석남신사거리,42149,2596,1967,2533,1967,63,147
석남신사거리,42150,2354,2935,2252,2935,102,170
석남역(5번출구),42577,21059,37596,20812,37596,247,1892
석남중앙교회,42138,3046,1693,2982,1693,64,152
석남중학교,42126,8139,6366,7965,6366,174,467
석남중학교,42128,7523,7703,7306,7703,217,491
석남초등학교,42165,11381,3592,11078,3592,303,483
석남초등학교,42167,3697,9424,3632,9424,65,423
석락아파트,37241,13255,9683,12936,9683,319,739
석락아파트,37244,2669,4524,2587,4524,82,232
석모1리마을회관,90145,39,10,35,10,4,1
석모1리마을회관,90146,4,20,4,20,0,0
석모대교(석모리방향),90137,19,15,19,15,0,1
석모대교(석모리방향),90138,32,28,32,28,0,1
석모대교(석포리방향),90139,33,0,33,0,0,1
석모대교(석포리방향),90140,39,69,39,69,0,3
석모대교(외포리방향),90121,1,54,1,54,0,1
석모대교(외포리방향),90122,39,32,37,32,2,2
석모대교전망대,90249,7,19,7,19,0,0
석모대교전망대,90250,15,6,15,6,0,0
석모도미네랄온천,90163,79,27,78,27,1,3
석모도미네랄온천,90164,8,41,8,41,0,1
석모도수목원입구(삼산초등학교),90143,10,38,9,38,1,1
석모도수목원입구(삼산초등학교),90144,72,41,68,41,4,3
석모도자연휴양림입구,90151,2,19,2,19,0,0
석모도자연휴양림입구,90152,13,13,13,13,0,0
석바위,37365,28439,21095,27956,21095,483,1597
석바위,37370,59400,46527,58487,46527,913,3417
석바위시장,37378,2560,7414,2482,7414,78,321
석바위시장,37381,26574,25508,26109,25508,465,1680
석바위시장,37382,24629,22420,24222,22420,407,1517
석바위시장,37384,5639,4311,5508,4311,131,320
석바위시장,37544,3187,5661,3126,5661,61,285
석바위시장역,37373,4447,5043,4320,5043,127,306
석바위시장역,37374,3929,4358,3853,4358,76,267
석산,43375,24,106,19,106,5,4
석산,43833,18,13,14,13,4,1
석산로,92051,874,390,844,390,30,40
석산로,92052,287,625,284,625,3,29
석암초등학교,37412,4034,4276,3874,4276,160,268
석암초등학교앞,37407,14823,8424,14485,8424,338,749
석정여자고등학교,39416,1779,353,1704,353,75,68
석정여자고등학교,39418,159,1978,151,1978,8,68
석조여래입상앞,43663,0,39,0,39,0,1
석조여래입상앞,43692,85,2,82,2,3,2
석천사거리,39308,836,715,823,715,13,50
석천사거리역,39317,4180,7294,4080,7294,100,370
석천사거리역,39320,2958,3293,2902,3293,56,201
석천시장,39502,824,4692,788,4692,36,177
석포리마을회관,90191,48,9,45,9,3,1
석포리마을회관,90192,25,54,24,54,1,2
석포항,90203,46,35,35,35,11,2
선경그린빌라,42307,2468,2003,2409,2003,59,144
선경그린빌라,42541,35,679,35,679,0,23
선경아파트,40238,7630,1832,7589,1832,41,305
선광,38542,2,354,2,354,0,11
선광,38543,238,11,238,11,0,8
선녀바위유원지,35004,1277,65,1257,65,20,43
선녀바위유원지,35006,210,1197,203,1197,7,45
선녀바위해수욕장,35484,2541,204,2507,204,34,88
선녀바위해수욕장,35485,147,2234,147,2234,0,76
선동,43248,4,25,3,25,1,0
선동,43886,51,4,48,4,3,1
선두1리,43009,283,112,276,112,7,12
선두1리,43099,59,236,58,236,1,9
선두4리마을회관,43242,39,6,35,6,4,1
선두4리마을회관,43644,4,22,4,22,0,0
선두5리어판장입구,90131,7,23,7,23,0,0
선두5리어판장입구,90132,27,13,26,13,1,1
선릉역,23218,1783,2,1783,2,0,57
선릉역,23259,7,2972,7,2972,0,96
선린감리교회,40043,3045,1685,2963,1685,82,152
선린감리교회,40047,3869,5512,3804,5512,65,302
선바위역,66001,29351,865,29307,865,44,974
선바위역,66002,1431,47351,1424,47351,7,1573
선수,43433,1,20,1,20,0,0
선수,43483,21,5,13,5,8,0
선수여객선착장,43429,412,303,368,303,44,23
선수여객선착장,43479,39,58,39,58,0,3
선수촌사거리,39889,177,760,162,760,15,30
선수촌사거리,39890,506,416,484,416,22,29
선원면사무소앞,90067,1,19,1,19,0,0
선원면사무소앞,90068,10,13,8,13,2,0
선원면주민센터,43042,261,433,252,433,9,22
선원면주민센터,43070,539,237,501,237,38,25
선원사,43305,0,10,0,10,0,0
선원사,43742,21,14,18,14,3,1
선원사초입,43307,10,5,5,5,5,0
선원사초입,43756,1,17,1,17,0,0
선원초등학교,43044,42,138,40,138,2,5
선원초등학교,43045,184,47,176,47,8,7
선유고등학교,28017,15044,746,15021,746,23,509
선유고등학교,28018,784,15933,782,15933,2,539
선재대교,44085,18,0,17,0,1,0
선재대교,44175,1,2,1,2,0,0
선재대교입구,44005,50,896,49,896,1,30
선재대교입구,44006,1118,70,1103,70,15,38
선재바다낚시터,44146,0,1,0,1,0,0
선주삼거리,41481,1,97,0,97,1,3
선주삼거리,41502,4,0,4,0,0,0
선주지교회,41482,25,88,24,88,1,3
선주지교회,41503,5,2,4,2,1,0
선주지다리,41480,5,37,4,37,1,1
선주지다리,41501,1,4,1,4,0,0
선주지회차지,41483,49,79,47,79,2,4
선학동행정복지센터.정광아파트,38297,1303,1024,1289,1024,14,75
선학사거리,38295,1267,4706,1209,4706,58,192
선학아파트,38232,6988,1110,6928,1110,60,261
선학아파트,38343,3007,10603,2923,10603,84,439
선학어린이집,38300,2046,2017,2001,2017,45,131
선학역,38305,38466,18399,38145,18399,321,1834
선학역(1번출구),38306,22708,27740,22527,27740,181,1627
선학중학교,38283,825,995,790,995,35,58
선학체육관(하키경기장),38308,1866,1418,1802,1418,64,105
선학체육관(하키경기장),38309,1534,3400,1518,3400,16,159
선행리입구,43908,17,65,14,65,3,2
선행리입구,43909,46,0,45,0,1,1
설호아파트,43378,13,48,13,48,0,1
설호아파트,43618,64,104,63,104,1,5
성강지식산업센터,39837,591,767,576,767,15,43
성경,43603,166,16,158,16,8,5
성경,43771,20,230,20,230,0,8
성리중학교,39969,57,14,51,14,6,2
성리중학교,39979,3,129,3,129,0,4
성리초등학교,39200,23774,21629,23353,21629,421,1464
성리초등학교,39201,10786,17748,10592,17748,194,920
성문교회,39462,569,12,568,12,1,18
성문아파트,39591,4682,1833,4631,1833,51,210
성문아파트(문화연립),39257,3486,4540,3400,4540,86,258
성민병원,42159,16898,16105,16377,16105,521,1064
성민병원,42162,15849,19448,15458,19448,391,1138
성보공업,42007,2406,2254,2336,2254,70,150
성산교회,40572,1326,7800,1185,7800,141,294
성신아크릴산업,89313,187,0,178,0,9,6
성신아크릴산업,89327,0,135,0,135,0,4
성웅아파트,42048,3796,2619,3760,2619,36,206
성웅아파트,42051,4277,2756,4213,2756,64,226
성원기계,92016,967,1397,964,1397,3,76
성원빌딩.우편취급국,37425,12137,6185,12018,6185,119,591
성원아파트,70022,2025,10,2000,10,25,65
성일산업,39787,903,1371,893,1371,10,73
성일산업,39788,1044,707,1042,707,2,56
성일아파트후문앞,40311,757,457,745,457,12,39
성지아파트,38017,23302,42310,23098,42310,204,2116
성지아파트,41025,5726,3038,5616,3038,110,282
성지초등학교,41033,2002,4141,1949,4141,53,198
성지초등학교,41034,2886,1865,2841,1865,45,153
성터지,43038,339,129,300,129,39,15
성터지,43039,104,268,104,268,0,12
성호아파트,38204,12972,12335,12550,12335,422,816
세광2차아파트,43758,1866,570,1823,570,43,78
세광2차아파트,43857,413,1294,403,1294,10,55
세광아파트,43049,1030,2020,997,2020,33,98
세광아파트,43050,2613,709,2556,709,57,107
세농푸드,41510,72,2,71,2,1,2
세우산업,39094,1738,4753,1720,4753,18,209
세월천사거리,40489,4750,9790,4595,9790,155,469
세일빌라.인천산림조합,39158,2425,1320,2393,1320,32,120
세일빌라.인천산림조합,39159,5464,4136,5428,4136,36,309
세현정공,39033,1011,1958,1008,1958,3,95
세화파렛텍,90216,44,36,44,36,0,2
센타빌딩,39902,12910,13007,12618,13007,292,836
센트럴공원,38490,1095,3172,1072,3172,23,137
센트럴파크역,38397,10187,859,10171,859,16,356
센트럴파크역,38574,1715,2826,1706,2826,9,146
센트럴파크푸르지오아파트,38544,1961,1467,1926,1467,35,110
센트럴파크푸르지오아파트,38545,1125,1839,1047,1839,78,95
셀트리온(주),38319,220,647,219,647,1,27
셀트리온(주)앞,38513,417,290,376,290,41,22
셀트리온2공장앞,38474,879,700,860,700,19,50
셀트리온2공장앞,38475,1311,701,1299,701,12,64
소게,43185,9,121,8,121,1,4
소게,43243,84,8,77,8,7,2
소구월사거리,39266,6047,13087,5875,13087,172,617
소구월사거리,39268,5230,3819,4916,3819,314,291
소나무,43396,59,0,57,0,2,1
소나무,43805,1,36,1,36,0,1
소담(장미)마을입구,90236,1,0,1,0,0,0
소담(장미)마을입구,90237,3,9,3,9,0,0
소동,43412,168,5,156,5,12,5
소동,43829,1,201,1,201,0,6
소래도서관,39829,24,930,9,930,15,30
소래산등산로입구,39770,5,127,5,127,0,4
소래산등산로입구,39771,54,1,54,1,0,1
소래산입구,39668,30,796,30,796,0,26
소래산입구,39670,1368,106,1356,106,12,47
소래역사관,39816,223,1314,219,1314,4,49
소래역사관,39817,2571,136,2527,136,44,87
소래초등학교,39615,239,278,234,278,5,16
소래포구,39815,1710,102,1674,102,36,58
소래포구,39818,179,3479,179,3479,0,118
소래포구역,39647,3723,1626,3657,1626,66,172
소래포구역,39648,1773,4967,1697,4967,76,217
소래포구역,39710,3041,1208,2895,1208,146,137
소래포구역앞,92063,1563,1100,1557,1100,6,85
소래포구역종점,39793,618,21,565,21,53,20
소래포구입구,70009,1135,155,1109,155,26,41
소래포구입구(논현푸르지오A),39109,351,1343,343,1343,8,54
소래포구입구(논현푸르지오A),39114,326,189,324,189,2,16
소래풍림아파트,39122,2747,952,2662,952,85,119
소리공원(하모니로),38721,307,740,299,740,8,33
소리공원(하모니로),38722,251,245,247,245,4,16
소망탑빌라,40116,3,304,2,304,1,9
소방대앞,90022,8,48,5,48,3,1
소방대앞,90023,201,12,194,12,7,6
소산서원,70011,232,939,222,939,10,37
소산서원,70012,428,419,399,419,29,27
소장전,43996,5,21,5,21,0,0
소장전,43997,12,5,12,5,0,0
소촌마을,41662,85,9,85,9,0,3
속아지,43344,26,0,22,0,4,0
속아지,43848,0,33,0,33,0,1
솔밭마을,38193,744,319,728,319,16,34
솔빛마을,36034,9316,9402,9160,9402,156,603
솔빛마을,36037,6085,6714,5849,6714,236,412
솔빛마을주공아파트,36049,10781,7781,10482,7781,299,598
솔빛마을주공아파트,36050,10571,12245,10357,12245,214,736
솔빛주공2단지,36045,1079,781,1037,781,42,60
솔안공원,38348,11638,6457,11434,6457,204,583
솔정,43526,31,3,18,3,13,1
솔정,43871,5,13,3,13,2,0
솔정1리마을회관,90085,0,7,0,7,0,0
솔정1리마을회관,90086,7,0,6,0,1,0
솔정마을,43129,23,9,15,9,8,1
솔정마을,43811,17,1,15,1,2,0
솔정마을,43872,15,7,9,7,6,0
솔정마을,90108,1,3,1,3,0,0
솔정정미소,43130,15,32,14,32,1,1
솔정정미소,43134,52,3,39,3,13,1
솔터마을입구,80327,1302,341,1292,341,10,53
솔터마을입구,80336,1385,1177,1361,1177,24,82
솔펜션,44143,2,9,2,9,0,0
솔펜션,44177,8,1,8,1,0,0
송곡촌,43439,12,37,12,37,0,1
송곡촌,43815,66,19,65,19,1,2
송내고교입구,11014,89,341,86,341,3,13
송내고교입구,11015,670,177,666,177,4,27
송내고등학교,40219,2892,2920,2788,2920,104,187
송내남부역,40761,47,1327,45,1327,2,44
송내역.로데오거리,55267,4639,28193,4558,28193,81,1059
송내역.영화의거리,55263,25551,6610,25110,6610,441,1037
송내역남부,56002,107866,38900,107334,38900,532,4734
송내역남부,56005,117776,105471,116635,105471,1141,7201
송담초등학교,38667,2023,701,1946,701,77,87
송담초등학교,38668,882,1965,851,1965,31,91
송도1동행정복지센터,38012,5730,14217,5655,14217,75,643
송도2동행정복지센터,38492,4894,2838,4825,2838,69,249
송도2동행정복지센터,38588,723,2140,678,2140,45,92
송도MTB파크,38746,0,19,0,19,0,0
송도SK뷰(101동),38635,485,122,458,122,27,19
송도SK뷰(105동),38632,57,213,54,213,3,8
송도SK뷰(105동),38633,962,113,948,113,14,34
송도sk뷰,38707,1179,2507,1058,2507,121,118
송도sk뷰,38708,297,1528,272,1528,25,58
송도고입구,38215,3295,3789,3018,3789,277,228
송도고입구,38221,3532,1170,3385,1170,147,151
송도공영차고지,38472,493,38,367,38,126,17
송도국제교입구,38597,87,0,87,0,0,2
송도글로벌캠퍼스푸르지오아파트,38711,784,508,759,508,25,41
송도누리공원,38663,2971,4292,2914,4292,57,234
송도누리공원,38664,818,2806,811,2806,7,116
송도달빛축제공원역,38696,14106,2865,13982,2865,124,547
송도달빛축제공원역,38697,2325,12534,2285,12534,40,479
송도더삽그린워크(3차),38530,101,209,97,209,4,10
송도더샵그린스퀘어,39843,4729,1672,4662,1672,67,206
송도더샵그린워크,38526,1365,587,1345,587,20,62
송도더샵그린워크2차,38493,2436,3568,2381,3568,55,193
송도더샵그린워크3차18블럭,38719,152,626,130,626,22,25
송도더샵마스터뷰21단지,38578,3257,501,3144,501,113,121
송도더샵마스터뷰22단지,38693,899,402,887,402,12,41
송도더샵마스터뷰22단지(2202동),38698,68,258,66,258,2,10
송도더샵마스터뷰22단지(2202동),38712,179,469,178,469,1,20
송도더샵마스터뷰22단지(정문),38694,318,1087,304,1087,14,45
송도더샵마스터뷰22단지(하행),38695,228,909,218,909,10,36
송도더샵마스터뷰23단지,38441,4045,4511,3928,4511,117,276
송도더샵마스터뷰23단지,38442,477,8005,445,8005,32,273
송도더샵마스터뷰23단지(정문),38692,1188,206,1159,206,29,44
송도더샵센트럴시티,39842,2773,3888,2686,3888,87,214
송도더샵센트럴시티.글로벌캠퍼스푸르지오,38647,4070,966,4051,966,19,162
송도더샵퍼스트월드,38589,922,1089,895,1089,27,64
송도더샵퍼스트월드(동문),38013,16930,6546,16831,6546,99,757
송도더샵퍼스트월드(서문),38381,3552,1110,3505,1110,47,150
송도더샵퍼스트월드B동.C동,38425,4256,2094,4202,2094,54,204
